Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
0,3.7655594997332598,0.0064761904761904765,0.4254572940287226,0.01283299598161131,0.06691635517277775
1,3.7128421117129276,0.04723809523809524,0.5119189162374975,0.07673257533744504,0.118792685687101
2,3.6983675495640753,0.057650793650793654,0.5186215687652116,0.07970186533787713,0.12220011293899974
3,3.6850457453743015,0.059936507936507934,0.5455443908538722,0.07008866108665805,0.12047969607995555
4,3.7046121179178177,0.05092063492063492,0.5517598987010538,0.06644123677189338,0.1193178954086221
5,3.6208703327897727,0.07034920634920636,0.5791245916603665,0.08552236287486492,0.14866696209306915
6,3.5012671431721287,0.07276190476190476,0.6138610495321383,0.08749723018099197,0.17383611968879423
7,3.299953469754489,0.15161904761904763,0.6733409857418163,0.1541557276852655,0.18039544567847632
8,3.117755850570335,0.17193650793650794,0.7004888792237398,0.1752120962353028,0.19585108401929907
9,2.9773232415748607,0.20952380952380953,0.7165603705167721,0.201034909761037,0.20524556026228366
10,2.9148741459248155,0.23403174603174604,0.7299532900921588,0.22188749852093356,0.20245705497596386
11,2.7923263281946995,0.2864761904761905,0.7509554719945529,0.24294216975485516,0.21058825308212173
12,2.512726044754251,0.3521269841269841,0.7852983477457829,0.2581720499347712,0.2080581076125092
13,2.437638749489758,0.3613968253968254,0.8021957486111952,0.27624926761849555,0.20518183241721794
14,2.171537287365717,0.4269206349206349,0.836493721230218,0.2748842022213941,0.18654737707245153
15,1.9496836160035413,0.4772063492063492,0.8665932807479748,0.2859004980027883,0.17098309315455335
16,1.7529900402244063,0.5403174603174603,0.8923661734411159,0.2811395652345754,0.1484400756109143
17,1.6448139170375298,0.573968253968254,0.8960659965831128,0.29991774930781245,0.148371923956106
18,1.562862042139623,0.5828571428571429,0.9090962633226397,0.2876803213561256,0.14424383885944558
19,1.6241065208497563,0.565968253968254,0.9042027083284823,0.288807913000674,0.1377638996742016
20,1.3930274088050982,0.626031746031746,0.9211084301455962,0.2904237125506091,0.13109853445291247
21,1.430341830683515,0.6138412698412699,0.9206432886045826,0.30546097441112424,0.12937630280397833
22,1.25891461056141,0.6605714285714286,0.9282488058268406,0.3019134473365391,0.12974813035942084
23,1.0775004809386575,0.7028571428571428,0.9369495991455135,0.30511785456948237,0.12973564328976805
24,0.9197325830811854,0.7551746031746032,0.9470428708446625,0.27042555212286024,0.12341255136818993
25,0.7785542756002433,0.7930158730158731,0.9525501513117292,0.272286885880415,0.1252671678085229
26,0.7762124274123754,0.7926349206349206,0.9522369030501969,0.2828963438813671,0.1258349966813738
27,0.7562593764020936,0.7993650793650794,0.9527280116314296,0.28311407116062437,0.12396541806973188
28,0.6885008216512075,0.821968253968254,0.9630632488660854,0.26580895435449886,0.09973883528954515
29,0.6845725409945232,0.8255238095238095,0.9633770785955266,0.263959173127063,0.1008765741092025
30,0.7001827803459135,0.8168888888888889,0.9621075072336204,0.26717069451921993,0.1018895138259652
31,0.6628859846019107,0.826031746031746,0.9665085939770277,0.24206543414406934,0.09237417957475591
32,0.6258773355739702,0.8356825396825397,0.9687870664789857,0.25155486466572247,0.08836100597268852
33,0.5955336282554774,0.8402539682539683,0.9704675337837663,0.2423218010193288,0.08772576929434736
34,0.47763583406569204,0.8753015873015872,0.9804729639808453,0.20465402477539513,0.07018163881491483
35,0.5041162499844624,0.8686984126984127,0.9775281964561492,0.19988232148979124,0.07261791884993224
36,0.31428175897788446,0.9139047619047619,0.9908646467503055,0.1324149426935279,0.02143242203262575
37,0.21470356554295056,0.9365079365079365,0.995113340579909,0.07484115270832294,0.011156218588564177
38,0.2658022171013491,0.9263492063492064,0.9945356305191669,0.08070389076033811,0.010842126657434873
39,0.20307224067626595,0.9451428571428572,0.9957622265324261,0.05957587750904562,0.007853115375005063
40,0.23132319620953373,0.9385396825396826,0.9951466805902985,0.0653891436533861,0.010594885850945288
41,0.16669551672683067,0.9546666666666667,0.9970414519754545,0.0529274224398715,0.007260165006948175
42,0.1517782695997858,0.9555555555555556,0.9971284371324596,0.05559004936139979,0.007467950978659001
43,0.1602502317949683,0.954920634920635,0.9963088743222367,0.05798128127437394,0.010789057857618538
44,0.20920957226973852,0.9469206349206349,0.9947524236874349,0.06946818484416878,0.01609361188151341
45,0.17357350002513613,0.9523809523809523,0.9957665383482771,0.06900113353406256,0.013897654339668226
46,0.12968133127635426,0.9650793650793651,0.9977701149419876,0.04563948869057526,0.004415657768303638
47,0.10190033299482613,0.9702857142857143,0.9981268862897096,0.044902703562275714,0.004730448132478944
48,0.08826264612833465,0.9739682539682539,0.9983258030685264,0.038414321872849086,0.0043491293957120085
49,0.09357453038631823,0.9725714285714285,0.9982778111477695,0.04402301701311522,0.004502919621922165
50,0.09581881826800236,0.9676190476190476,0.9981184832460661,0.04387471266644664,0.004739730892005764
51,0.07594338930821853,0.9762539682539683,0.9985520400071165,0.03807770939609719,0.003964526251238973
52,0.0668255417483338,0.9803174603174604,0.9987879190866918,0.03961669731517514,0.0042190271875233495
53,0.05721298320308118,0.9801904761904762,0.9988839412425872,0.0337647719748193,0.0030653063287755873
54,0.06934507782128953,0.9761269841269842,0.9989670955805794,0.03475694563550253,0.00263811443038792
55,0.06754455149037533,0.9763809523809523,0.9989115935716956,0.036657964685080785,0.0029675544357053918
56,0.05677149575190216,0.9800634920634921,0.9989095182874698,0.03046641552197022,0.003148796128576272
57,0.06655985385544597,0.9772698412698413,0.9986958620364043,0.03421369061053847,0.003974099758697581
58,0.03952776955027717,0.9815873015873016,0.999433121054319,0.02450533495434717,0.00133763357202621
59,0.037124955379388445,0.9814603174603175,0.9993820322836219,0.022982569412229994,0.001443161968323209
60,0.04986022180013509,0.9803174603174604,0.9990192896047286,0.02016835379966324,0.00240072012929029
61,0.0404920884084965,0.982984126984127,0.9992115927761692,0.017549957543912354,0.0025223799008268965
62,0.04059542005801506,0.9800634920634921,0.999462022421651,0.020154016034364293,0.0012151755280279733
63,0.04552859386361126,0.9796825396825397,0.9995807022829446,0.02051925811959488,0.0008771594114066083
64,0.042776275283509795,0.9838730158730159,0.9995137604688766,0.015004279950394394,0.0009272308028708974
65,0.044995211726516965,0.9843809523809524,0.999523961370812,0.015472211379882576,0.0009346370781705943
66,0.04880111491429296,0.9828571428571429,0.9992851720064371,0.01708845596900478,0.0013763370177055211
67,0.028734710260167134,0.9864126984126984,0.999597132643176,0.011269031168956747,0.0009070721056296417
68,0.035413210662761735,0.9845079365079366,0.9995404575307874,0.013352488853637188,0.0009029136102868667
69,0.025311576395401672,0.9885714285714285,0.9995430267375864,0.012730592745142693,0.001073308960087543
70,0.019290242517004504,0.990984126984127,0.9996532707348033,0.010725919168108838,0.0009830779446382604
71,0.01952063392907907,0.9913650793650793,0.9997559147324665,0.009260531902842341,0.0005750272695015508
72,0.019934568726611108,0.9898412698412699,0.999718078225979,0.010488645503427098,0.0006477021652591217
73,0.025861108099290982,0.9885714285714285,0.999692120882442,0.01187190427835686,0.0005415430018024882
74,0.035234997640212096,0.9870476190476191,0.9996097041798007,0.012263232066147883,0.0011070491243312596
75,0.02284418571641783,0.9893333333333333,0.9995957912572431,0.012568953766459301,0.0009187839933956586
76,0.024601789028465933,0.9902222222222222,0.9995796930974882,0.012350691361883223,0.0011104970754233095
77,0.02638284404828044,0.9888253968253968,0.9996554683601013,0.012393349922992274,0.0007407490189839912
78,0.025974184766022288,0.9874285714285714,0.9996772427753304,0.011687699382526725,0.0006186335952185926
79,0.021661705429387362,0.9883174603174604,0.9996544702667665,0.013578675998758928,0.0008149421947194576
80,0.02010459200935492,0.9893333333333333,0.9997389231072019,0.011823585437760714,0.0007132333056519985
81,0.01981177180653581,0.9883174603174604,0.9997282300938346,0.012782103155555393,0.0007463222353260033
82,0.0238003437207891,0.9870476190476191,0.9996803484018977,0.012655230136952297,0.0008445510940061242
83,0.019219068177139413,0.9886984126984127,0.999705227671777,0.011658380333446466,0.0007027963111726458
84,0.016761827125042702,0.9900952380952381,0.9997274255544271,0.01038650701889119,0.0007613668672903498
85,0.017864368941010515,0.9898412698412699,0.9997483849607982,0.012054670048373751,0.0005834577799046826
86,0.014736043753578948,0.990984126984127,0.9997546880573351,0.010045072902788006,0.0006592306248026153
87,0.017643563802353067,0.9911111111111112,0.9997216770034403,0.011325884079144121,0.0008257410868663808
88,0.017348519254882726,0.9885714285714285,0.999696342852107,0.011818012085176232,0.0009172066807025199
89,0.01485699924737694,0.9902222222222222,0.9997795550468953,0.011638299871797453,0.0008122217912163453
90,0.016686537422752428,0.9917460317460317,0.999745354216981,0.009081206401340098,0.0008304062732508098
