Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
0,3.766601462942274,0.010158730158730159,0.4023900014542174,0.01545316496027113,0.08056216480405466
1,3.7418711542547936,0.053587301587301586,0.6278843010556995,0.07291554380930307,0.1121522758789522
2,3.7236435098323857,0.05434920634920635,0.6599735790804582,0.059336424256256494,0.08314771149717733
3,3.7033697235194287,0.041777777777777775,0.6844467635343521,0.05014108234378211,0.0698883013127538
4,3.692376476897117,0.05384126984126984,0.6858515261445361,0.0642829190899797,0.07483652494205183
5,3.679269502069646,0.050793650793650794,0.6837624301746706,0.06115160908035735,0.07922059294666411
6,3.6801633875365436,0.051682539682539684,0.6853714343263886,0.06090055890871271,0.07787079438810957
7,3.6723308268841297,0.05117460317460317,0.6858661037654092,0.06535218466012609,0.08154358286251123
8,3.6704521235783485,0.04431746031746032,0.6801282467607168,0.05571341981955248,0.08005676619260693
9,3.659809278248976,0.05561904761904762,0.6764759420227601,0.07346809116490566,0.0918649892551999
10,3.6025352358359264,0.05676190476190476,0.6770056869354285,0.08804381557625757,0.096579752187591
11,3.5966398698768223,0.05917460317460317,0.6836275289584485,0.09022889383288324,0.09637591243963183
12,3.5590125320812613,0.07123809523809524,0.6843204194611979,0.11634836428565974,0.10255634223261724
13,3.495720092830863,0.08063492063492063,0.690908238900436,0.15776106310912405,0.10869209876583612
14,3.4745876467556736,0.09498412698412699,0.6810250488031404,0.16348199877972483,0.12025504914883837
15,3.44252839122467,0.10958730158730158,0.6834889462645248,0.1671255194685948,0.127612917730672
16,3.4043410303330406,0.1313015873015873,0.688537892938618,0.18380359072629163,0.13696878221133638
17,3.3139460511204524,0.14044444444444446,0.6960413042169874,0.2091648024627479,0.14136810912224634
18,3.320206631550887,0.12342857142857143,0.6968321885069385,0.19433112407459152,0.14210016487724816
19,3.2582233969870096,0.14882539682539683,0.6914904020073092,0.23515499624370279,0.14837948170332846
20,3.2003775807127424,0.16914285714285715,0.7008934036299663,0.24673156526686596,0.15257883745569484
21,3.1342358668218293,0.18234920634920634,0.7155526071885706,0.2544873765186399,0.1585629806264688
22,3.127347535460308,0.20038095238095238,0.722066122158935,0.27455838241953956,0.15692708802022642
23,3.147356674550645,0.20393650793650794,0.7247062234418893,0.2626091390561689,0.16435835870976007
24,3.0634106976793145,0.22565079365079366,0.7460248414391426,0.27668825535611496,0.1661584886000209
25,3.140341897192217,0.2446984126984127,0.7565624617631106,0.3036751080240047,0.1661262053798401
26,3.2018719649108425,0.2676825396825397,0.776506942997806,0.3111915473981346,0.16574916059230502
27,3.416474378421052,0.3086984126984127,0.7769724044315842,0.33463534256940375,0.16752225695510606
28,3.458888745916896,0.31453968253968256,0.7795205663924625,0.31774801451976653,0.16984997953809242
