Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
74,0.07242543676717726,0.9621587301587302,0.9982131323649711,0.023828517710712666,0.002042609243903933
75,0.07868911956955424,0.9580952380952381,0.9982001068300264,0.029801618545799418,0.002107324246243162
76,0.07217006421471887,0.9621587301587302,0.9981379857482024,0.026412668295667054,0.002205124588963185
77,0.06749927114897843,0.9611428571428572,0.9982726867171036,0.027743232810902397,0.00198361821163918
78,0.06826508877129246,0.963936507936508,0.9982466686044845,0.027942788689428955,0.002229203424230872
79,0.07225777955121385,0.9625396825396826,0.998225022814211,0.027312521388066318,0.0020516176838160133
80,0.06285785405565131,0.9666031746031746,0.9983270099723549,0.024564084786110232,0.0019877637047556757
81,0.07140649120123274,0.9613968253968254,0.9981621698638935,0.025405612159389666,0.002094122404948127
82,0.06782499382319893,0.9598730158730159,0.9982364790448462,0.024373269131754575,0.0019450255757023358
83,0.07079849771559693,0.9611428571428572,0.9981391987599262,0.022326184640675928,0.0018668417089675179
84,0.057494142013368235,0.9645714285714285,0.9981560787848097,0.02092542608894823,0.002008220291279436
85,0.054068194712441855,0.9666031746031746,0.9983742643814999,0.0207156582447285,0.001947177408395466
86,0.047189536320434336,0.9676190476190476,0.998343257776358,0.018649200243991772,0.001954357078076267
87,0.06652921215729674,0.9589841269841269,0.9983247139913067,0.025618894691956752,0.0016465703308959736
88,0.05602097398033919,0.9645714285714285,0.9985172004096996,0.0234173126799221,0.0015284378670916276
89,0.05243866862111085,0.968,0.9986242350758648,0.020923348434496034,0.0013905405155928907
90,0.054956152592837926,0.9655873015873015,0.9983649439400041,0.026167069361294107,0.001683641884105116
91,0.06532887153913948,0.9627936507936508,0.9982264924001928,0.027583787451975858,0.0020565495135521465
92,0.08177203434055974,0.9586031746031746,0.9980848731320306,0.03126083514009943,0.002247069155475177
93,0.05963058220629934,0.9641904761904762,0.9982531102884148,0.03294614654757787,0.0019838018680301025
94,0.05912412423659158,0.9659682539682539,0.9982530876629843,0.027828173366042652,0.0020560152070571696
95,0.05364767294874411,0.9655873015873015,0.9983596234308565,0.027667748853165718,0.002086202204077427
96,0.037031568061650595,0.9715555555555555,0.9986646831117073,0.021532736147411104,0.0016107463111368638
97,0.041264679321070946,0.9678730158730159,0.9985346578053099,0.02609907520024127,0.0017502836739119521
98,0.04601430746751726,0.966984126984127,0.9984029480642087,0.023171398984358833,0.001852299287451974
99,0.03626693615995865,0.970031746031746,0.9987209847527071,0.021839638118842652,0.0014352554969878923
100,0.03691996489224745,0.9704126984126984,0.9985459181407665,0.020517011078512486,0.0017408640440667836
