Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
0,3.7629705347871076,0.008761904761904762,0.46731972789115644,0.013913015884594364,0.06694899455490569
1,3.7155318671575794,0.058793650793650794,0.6054501534234016,0.08126099105649476,0.10406153211742412
2,3.918062467312033,0.06323809523809523,0.6163087583329969,0.06993130210690807,0.09468951283801658
3,5.893739874811032,0.056,0.6521283854813064,0.0660909619579107,0.08082753330674386
4,13.458211611523852,0.058666666666666666,0.6517864275126993,0.0599672983221012,0.08983574080949558
5,31.736224283921253,0.07961904761904762,0.659234928323899,0.0957671429323905,0.11625119786898838
6,31.457581289576137,0.10107936507936507,0.6856138866883328,0.11435806544629129,0.12678818112623635
7,33.79988857665989,0.13917460317460317,0.73617168354846,0.15737383449986905,0.13162098204823083
8,39.72295920033727,0.1735873015873016,0.7353391582197435,0.1774773007983806,0.14374001204613213
9,44.78928148462613,0.21079365079365078,0.7497196595429964,0.2044970973987731,0.16367303410564202
10,41.49119217942318,0.2273015873015873,0.7499753314637713,0.2256839470641488,0.17033695517536948
11,36.213320603805656,0.2846984126984127,0.7628951297930485,0.27631241243228466,0.1803777328038572
12,29.44446048687969,0.34793650793650793,0.7946014701088588,0.30358906141528474,0.17253659037767446
13,29.48855863919815,0.36177777777777775,0.8008693752601481,0.3078503747332925,0.1798570332174045
14,45.76173697509268,0.39415873015873015,0.814341049726987,0.315440642548913,0.1711840391006506
15,44.151515025809175,0.4253968253968254,0.8279201598760797,0.32382900635555345,0.17255094140673663
16,56.483100654411885,0.4833015873015873,0.8485997098867117,0.3388480347992615,0.17086285052420283
17,60.806217912673254,0.4821587301587302,0.8408547835431678,0.3473028103020714,0.17602674927826445
18,71.81987761986527,0.5230476190476191,0.8583731506299778,0.34936607056359703,0.1699212565357874
19,92.39653079752995,0.5046349206349207,0.8422907558646664,0.3563345249333544,0.1789449266020392
20,75.60676868252932,0.5368888888888889,0.8535563501209563,0.3588585450129574,0.18049300122017156
21,28.689616157962433,0.5613968253968254,0.8693585443558649,0.37087429684963125,0.17011122979030965
22,24.054494871872024,0.6035555555555555,0.880307331245231,0.36699938180734815,0.1675743339053934
23,21.320294775567053,0.6217142857142857,0.8839493548074954,0.3672967834857017,0.1690589351168684
24,22.429896892821436,0.6341587301587301,0.8965522563278345,0.3526235793934517,0.15925428053114843
25,20.966799488559744,0.7013333333333334,0.9190047362223916,0.3400090158741511,0.15436730237487933
26,22.70012590181964,0.7078095238095238,0.9225709396702907,0.3339909360583141,0.14371762417459896
