Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
0,3.7644795420997186,0.03873015873015873,0.45511436232019764,0.05543875219834812,0.08818835659667647
1,3.728519713519245,0.03834920634920635,0.5213401720883359,0.04418454792273186,0.11683987498859993
2,3.7251867688260374,0.04088888888888889,0.5251183683830851,0.045886370269552175,0.10882074289027642
3,3.725211339015239,0.04634920634920635,0.5595597297792967,0.04403082961186233,0.10526885059646778
4,3.875067892863706,0.045587301587301586,0.5560858383977201,0.04436049279655235,0.10845381506103295
5,4.480076227224814,0.07276190476190476,0.5665064274330195,0.07496210719471283,0.12370044570480303
6,5.0258213162345715,0.06412698412698413,0.5815661644733677,0.05915827878487523,0.12532657419604715
7,6.093944977307029,0.05346031746031746,0.6146876915610113,0.04913699866419057,0.12002705810690661
8,7.719325102163172,0.06742857142857143,0.6062984084443028,0.05475890128942342,0.13783194659179426
9,6.653135401610766,0.09917460317460318,0.6298697303063616,0.08373515550069319,0.1518425981091504
10,6.083420388950149,0.13155555555555556,0.6737192251743422,0.11965542731411406,0.15961177022006895
11,5.9889161670299735,0.1594920634920635,0.6903968845232193,0.14773380849195908,0.17931185292760765
12,5.708477310372745,0.1977142857142857,0.7191827305476528,0.16247815141415808,0.18540185640704257
13,5.132779343281899,0.21066666666666667,0.7516144551778787,0.16286252784477823,0.18475498582102814
14,5.7391105926977355,0.2405079365079365,0.7717901934559036,0.1730677790822307,0.18143053018438784
15,4.838188965181803,0.2897777777777778,0.8087713505570064,0.18848589677709238,0.159545509100664
16,5.971557579461469,0.3114920634920635,0.821511755273176,0.2072164621389313,0.16811525520795847
17,5.431948001699007,0.3408253968253968,0.8285092146275764,0.21941125780576196,0.16368053907407726
18,5.257741038437223,0.35619047619047617,0.8390190167412661,0.21675838304271566,0.1703090213312718
19,6.081691459901368,0.3912380952380952,0.8467743176442796,0.2512021681537943,0.16264221004449786
20,4.493896250276706,0.43263492063492065,0.8631021761420368,0.25647197575513586,0.15386076577095478
21,3.3514330028947574,0.448,0.8782214283954359,0.2567042170945116,0.1442849834050067
22,3.166178273286783,0.4893968253968254,0.8759422726401055,0.28108363766524097,0.1527591558564281
23,3.123147230244088,0.4965079365079365,0.8801741025239003,0.289967784975224,0.1597752678601985
24,2.6460093837135816,0.5453968253968254,0.9019250096918234,0.2749144976269225,0.1504610250648296
25,2.7384847698899284,0.5533968253968254,0.9097431652798962,0.26738624998487787,0.14754988885892187
26,2.6623642860844283,0.5926349206349206,0.9135187604003324,0.27275055267226145,0.1498043870162824
27,2.603587669712289,0.6111746031746031,0.9163473068006378,0.2727782957433942,0.14757799288991802
28,2.4690437922475237,0.6336507936507937,0.9310535015008822,0.25975161597805924,0.12169411927402991
29,2.4384033140852437,0.6444444444444445,0.9302880483188788,0.2666942046034824,0.1233193644904494
30,2.5620259063753266,0.6499047619047619,0.9290292191673896,0.27262500337881523,0.12687096527439568
31,1.6911919398479416,0.6678095238095239,0.9329530028820942,0.2711537802743898,0.12938568221040436
32,1.619508811656799,0.6758095238095239,0.937703672389077,0.26798269372708144,0.12112523985452273
33,1.5165171495138776,0.6808888888888889,0.9449789065869099,0.2592956409596133,0.10887413247585195
34,1.2888225513412435,0.7286349206349206,0.9604174269115578,0.2315875573155181,0.09195317788327553
35,1.1950974830547545,0.7372698412698413,0.9646117723937865,0.2199407282752274,0.08440660969556435
36,0.7307782198659086,0.794031746031746,0.9818579828125008,0.15355996403148503,0.037904867435992924
37,0.5749781334033741,0.821968253968254,0.98718524046637,0.11599750773399056,0.014955412593120079
38,0.6865020650113389,0.7866666666666666,0.983972014441099,0.1232039360651292,0.020070896985318974
39,0.6034264818889479,0.8115555555555556,0.9874142718885648,0.09436886777980849,0.011771322652176121
40,0.5036539659583601,0.8372063492063492,0.9897152883318301,0.09058786130873213,0.00996540063891412
41,0.46557049121754873,0.8485079365079365,0.9904844092252061,0.080243084826819,0.009470813195877463
42,0.4537201586854181,0.8499047619047619,0.9902161808322022,0.08567251209209559,0.01112161584832671
43,0.44358721846966115,0.8483809523809523,0.9906863466135293,0.098289419668801,0.010508547819407485
44,0.5434613139302882,0.8280634920634921,0.9872993006169442,0.10011684048140937,0.01368822501144458
45,0.4551168518983822,0.8514285714285714,0.9907797387229195,0.0914187895518015,0.009934123490664522
46,0.4010983501191205,0.8679365079365079,0.9910013398382084,0.08111611939067465,0.011179959996031939
47,0.3921472887661502,0.8666666666666667,0.9920237409034078,0.08398130548886282,0.00952028485789411
48,0.38814556405581163,0.8717460317460317,0.9917436244007087,0.0786209609184886,0.010064839683603442
49,0.3746510339964174,0.8775873015873016,0.99250896536,0.07690432871107723,0.009413653023555782
50,0.35610868762449777,0.881015873015873,0.9927368043003125,0.07576052597301125,0.008903767645591743
51,0.3797943595227217,0.8793650793650793,0.9916730073547082,0.08217202134071924,0.011378978996778193
52,0.3296280736869053,0.8864761904761905,0.9936472549599434,0.07570125199155618,0.008459804775456674
53,0.32593487560073414,0.8864761904761905,0.9931599210183476,0.07218901706555765,0.00870871749845629
54,0.34360675906868215,0.8845714285714286,0.992855776595554,0.08146443919003969,0.011086420373398097
55,0.3032280466587771,0.893079365079365,0.9935203810068586,0.07878939762116041,0.010252161326295294
