Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
35,0.937153252389466,0.6647619047619048,0.95454222953419,0.09073831836826327,0.009464548977737812
36,0.758134212003629,0.7207619047619047,0.9582157308098146,0.09356144583297357,0.007220765229056015
37,0.687776609103708,0.7542857142857143,0.9593866702780314,0.07100816224145409,0.005908767855327606
38,0.7051671240487715,0.7456507936507937,0.9593916642348178,0.07954813555754475,0.00714634337657268
39,0.7389353054316955,0.730031746031746,0.9573923069779935,0.07758605684803158,0.007100653200715142
40,0.5844647379124907,0.7828571428571428,0.9634462126058628,0.0559367918226949,0.0056503019077623635
41,0.6399333096761077,0.7629206349206349,0.9624915562258726,0.07729185105530102,0.006731088391755076
42,0.5069857906563834,0.8105396825396826,0.9644739950371731,0.06864593952952466,0.006377485043544521
43,0.5019838047544505,0.8138412698412698,0.9642858155806027,0.061321597172440075,0.007140706716437135
44,0.5482189380015695,0.7991111111111111,0.9640595475297055,0.07450842249790741,0.006119754375846084
45,0.5038310670863773,0.810031746031746,0.965100382132104,0.0610488148071457,0.005947554829656945
46,0.48861721639032385,0.8154920634920635,0.966167284429183,0.07091987719068503,0.006694223505063651
47,0.47232504669657943,0.820063492063492,0.9669097002052243,0.06914995624241972,0.006116921823891721
48,0.46615882731541003,0.8284444444444444,0.9672921991773362,0.05714946965635291,0.005506816351324982
49,0.42205515660592274,0.8427936507936508,0.9677340121691563,0.05597554128987304,0.0068412372462448015
50,0.4348447809500148,0.8401269841269842,0.9703050531394227,0.06270097418786942,0.006308570831006507
51,0.3808383041588391,0.8548571428571429,0.9694918787537423,0.05084369945316439,0.005984392297447819
52,0.39289378295584987,0.8582857142857143,0.9702934934890761,0.052420977821566454,0.007387289249311272
53,0.3754710034440995,0.8628571428571429,0.971323730635971,0.06127489102058753,0.006878194493451577
54,0.3679885711894523,0.8674285714285714,0.9701980837733457,0.06058856748816997,0.006546153569691027
55,0.35855482792421633,0.8680634920634921,0.9702843663109261,0.055806582442622446,0.006041067425625669
56,0.3379993079918078,0.8698412698412699,0.9725503555080472,0.04983934097250362,0.0052615665792965114
57,0.3350784076401484,0.8657777777777778,0.9710752457392609,0.05362226796167504,0.004943312710487524
58,0.34171287379481335,0.8805079365079365,0.9716527091848651,0.04542482141864623,0.006381404380236253
59,0.3078933397879689,0.8921904761904762,0.9730254640329812,0.04527601628815632,0.00627762785810088
60,0.34535135077497825,0.8756825396825397,0.9734288697774475,0.05379481661443546,0.006237334580319896
61,0.2614713346269777,0.9041269841269841,0.9746618980222159,0.04227400510981978,0.005341189176540836
62,0.2904687899937927,0.894095238095238,0.9727019077394885,0.048793664762910506,0.0059180840977817
63,0.28905265516987294,0.8967619047619048,0.9729518557062761,0.04336883317090126,0.006317650483136181
64,0.29005012377263545,0.8965079365079365,0.9734975271794714,0.048804741572110705,0.0057206880855359115
65,0.2260763935052641,0.9155555555555556,0.9744861681959147,0.03811892755285021,0.004989767247668629
66,0.23785419823468015,0.9098412698412699,0.9731384316052275,0.041638136638160635,0.005715100768385098
67,0.23407328435491645,0.9149206349206349,0.9748349502847138,0.0427451481075391,0.005541804828552545
68,0.2403660280911534,0.9118730158730158,0.9746442785085678,0.034950563424792976,0.004959073718396515
69,0.20344126839465432,0.9205079365079365,0.9754910177741407,0.037739173475240244,0.005046776206489509
70,0.20363218816797865,0.9243174603174603,0.9768028714594648,0.035209415468633154,0.005233131957642605
71,0.22930932493018596,0.917968253968254,0.9757636091168999,0.03582468753802514,0.0052226933216735815
72,0.21555821453472102,0.9201269841269841,0.9754868945962304,0.03767985374665361,0.005228555647957764
73,0.19012434232971384,0.9243174603174603,0.9754017184657049,0.03794451076343048,0.005151241350855882
74,0.18938059575143473,0.9245714285714286,0.9745224875472078,0.03779881012876229,0.005020939159801945
75,0.20208543455614492,0.9253333333333333,0.977481531068834,0.039721475473129216,0.005144380167566521
76,0.22370512743097476,0.9158095238095239,0.9756649683174107,0.0491497996518261,0.005363862634999013
77,0.18812766415820747,0.9272380952380952,0.9767017367573252,0.03700152149791298,0.005041181590057296
78,0.15071238698837103,0.9391746031746032,0.9784620252371832,0.03184969516256905,0.004576710729237878
