Round,Train Loss,Test Accuracy,Test AUC,STD Test Acc,STD Test AUC
0,3.7630222372858855,0.008253968253968255,0.47072465168364697,0.01065539063548753,0.07070412546316289
1,3.7398475627244627,0.053587301587301586,0.6473607397754454,0.07291554380930307,0.10215200665800425
2,3.7245591993588834,0.05434920634920635,0.6681301332603944,0.059336424256256494,0.08307982306992279
3,3.7079588958588525,0.04736507936507937,0.6871885250175523,0.059493695717279055,0.0714765157528472
4,3.6980804964240503,0.04736507936507937,0.6888508862911475,0.059493695717279055,0.07818961934031118
5,3.6865184459264193,0.04736507936507937,0.6862652263562327,0.059493695717279055,0.07939616082572074
6,3.686454943772537,0.04850793650793651,0.683682185814835,0.05913422877896729,0.08182521723688098
7,3.675709959174518,0.0493968253968254,0.6901967116988166,0.057819218125747335,0.08411751011305814
8,3.666737977245666,0.04406349206349206,0.6886417879650587,0.051186199487642456,0.08001006080666054
9,3.6561056757065025,0.04926984126984127,0.6823586865990684,0.05818316123220742,0.09003732599801463
10,3.595066443133461,0.060825396825396824,0.6904383452974587,0.08722830101411794,0.09704589572399687
11,3.58489382920776,0.06615873015873015,0.6951225606259652,0.08782388656477917,0.10103908938478386
12,3.539341399041103,0.08190476190476191,0.6979270777445524,0.11797673632037155,0.10256014639301908
13,3.4762520175510834,0.096,0.7015363735778726,0.16203890608770263,0.11517085387121456
14,3.4310350488821157,0.1133968253968254,0.7151808046576166,0.1800675318588371,0.11651491635324394
15,3.385604466026681,0.13346031746031747,0.7259176863078729,0.20404959680657805,0.11780592756169181
16,3.3558996680208777,0.14717460317460318,0.7372500270230121,0.2092219230296448,0.11838098800532221
17,3.2633155294293164,0.16342857142857142,0.737876150099926,0.23761101681128055,0.1220082451323093
18,3.3045228618203715,0.14895238095238095,0.7307194861612802,0.21689259795580026,0.12485639135168308
19,3.226733911419293,0.16914285714285715,0.738182438026972,0.2572961035876491,0.12801463715909778
20,3.230117410613729,0.1793015873015873,0.7441309765614299,0.27004383744428334,0.12859304294997323
21,3.3862637841430057,0.18006349206349206,0.7545434469981568,0.26701152772025777,0.1290299737942872
22,3.4715022211894393,0.21015873015873016,0.7606312710982833,0.29275426764520257,0.13462658140774575
23,3.753032018894699,0.22425396825396826,0.7667623937799163,0.2950515566924118,0.13778683998508243
24,4.011084874226897,0.2347936507936508,0.7739771831160641,0.2927544916590847,0.13857835717262945
25,4.4885656883142,0.26704761904761903,0.777340041932014,0.320269640764219,0.14725824079745828
26,4.664164052751677,0.30133333333333334,0.7890663455072825,0.33248043485409606,0.15093574226573764
27,4.907115249688462,0.3194920634920635,0.7909112990711943,0.33787861210817105,0.15061510575211898
28,5.37730953165505,0.31174603174603177,0.7962652114421104,0.3316277446879039,0.1462523286019671
29,5.248206828490875,0.3596190476190476,0.8141703810291612,0.3689159879668238,0.14597130236179343
30,5.835445734514539,0.3696507936507937,0.8207932706271237,0.3497332799983783,0.14575012539032384
31,6.796271594075189,0.39111111111111113,0.8237287993394397,0.36799674833271206,0.14926629619266132
32,7.787511175985832,0.42158730158730157,0.8359560578489221,0.3549766582292354,0.1477969239362743
